flow_id,alpha_k*pi/4,alpha_prime_k*pi/4,r,bprime,b,count,prob
9,"(-3, 3)","(1, -1)","(1, 0)","(1, 0)","(0, 0)",590,0.0295
9,"(-3, 3)","(1, -1)","(1, 0)","(1, 1)","(0, 1)",99,0.00495
9,"(-3, 3)","(1, 1)","(1, 1)","(0, 0)","(1, 1)",3603,0.18015
9,"(-3, 3)","(1, 1)","(1, 1)","(0, 1)","(1, 0)",635,0.03175
9,"(-3, 3)","(1, 3)","(1, 1)","(1, 0)","(0, 1)",122,0.0061
9,"(-3, 3)","(1, 3)","(1, 1)","(1, 1)","(0, 0)",614,0.0307
9,"(-1, -3)","(-1, -3)","(0, 1)","(0, 0)","(0, 1)",639,0.03195
9,"(-1, -3)","(-1, -3)","(0, 1)","(0, 1)","(0, 0)",3647,0.18235
9,"(-1, -3)","(-1, -1)","(0, 1)","(1, 0)","(1, 1)",577,0.02885
9,"(-1, -3)","(-1, -1)","(0, 1)","(1, 1)","(1, 0)",90,0.0045
9,"(-1, -3)","(-1, 1)","(0, 0)","(0, 0)","(0, 0)",3605,0.18025
9,"(-1, -3)","(-1, 1)","(0, 0)","(0, 1)","(0, 1)",673,0.03365
9,"(-1, -3)","(-1, 3)","(0, 0)","(1, 0)","(1, 0)",111,0.00555
9,"(-1, -3)","(-1, 3)","(0, 0)","(1, 1)","(1, 1)",640,0.032
9,"(-1, -3)","(3, -3)","(1, 1)","(1, 0)","(0, 1)",639,0.03195
9,"(-1, -3)","(3, -3)","(1, 1)","(1, 1)","(0, 0)",3571,0.17855
9,"(-1, -3)","(3, -1)","(1, 1)","(0, 0)","(1, 1)",637,0.03185
9,"(-1, -3)","(3, -1)","(1, 1)","(0, 1)","(1, 0)",104,0.0052
9,"(-1, -3)","(3, 1)","(1, 0)","(1, 0)","(0, 0)",3695,0.18475
9,"(-1, -3)","(3, 1)","(1, 0)","(1, 1)","(0, 1)",637,0.03185
9,"(-1, -3)","(3, 3)","(1, 0)","(0, 0)","(1, 0)",104,0.0052
9,"(-1, -3)","(3, 3)","(1, 0)","(0, 1)","(1, 1)",631,0.03155
9,"(-1, -1)","(-1, -3)","(0, 1)","(1, 0)","(1, 1)",105,0.00525
9,"(-1, -1)","(-1, -3)","(0, 1)","(1, 1)","(1, 0)",611,0.03055
9,"(-1, -1)","(-1, -1)","(0, 1)","(0, 0)","(0, 1)",3713,0.18565
9,"(-1, -1)","(-1, -1)","(0, 1)","(0, 1)","(0, 0)",625,0.03125
9,"(-1, -1)","(-1, 1)","(0, 0)","(1, 0)","(1, 0)",633,0.03165
9,"(-1, -1)","(-1, 1)","(0, 0)","(1, 1)","(1, 1)",107,0.00535
9,"(-1, -1)","(-1, 3)","(0, 0)","(0, 0)","(0, 0)",626,0.0313
9,"(-1, -1)","(-1, 3)","(0, 0)","(0, 1)","(0, 1)",3796,0.1898
9,"(-1, -1)","(3, -3)","(1, 1)","(0, 0)","(1, 1)",91,0.00455
9,"(-1, -1)","(3, -3)","(1, 1)","(0, 1)","(1, 0)",571,0.02855
9,"(-1, -1)","(3, -1)","(1, 1)","(1, 0)","(0, 1)",3607,0.18035
9,"(-1, -1)","(3, -1)","(1, 1)","(1, 1)","(0, 0)",627,0.03135
9,"(-1, -1)","(3, 1)","(1, 0)","(0, 0)","(1, 0)",634,0.0317
9,"(-1, -1)","(3, 1)","(1, 0)","(0, 1)","(1, 1)",89,0.00445
9,"(-1, -1)","(3, 3)","(1, 0)","(1, 0)","(0, 0)",620,0.031
9,"(-1, -1)","(3, 3)","(1, 0)","(1, 1)","(0, 1)",3545,0.17725
9,"(-1, 1)","(-1, -3)","(0, 0)","(0, 0)","(0, 0)",610,0.0305
9,"(-1, 1)","(-1, -3)","(0, 0)","(0, 1)","(0, 1)",3742,0.1871
9,"(-1, 1)","(-1, -1)","(0, 0)","(1, 0)","(1, 0)",638,0.0319
9,"(-1, 1)","(-1, -1)","(0, 0)","(1, 1)","(1, 1)",108,0.0054
9,"(-1, 1)","(-1, 1)","(0, 1)","(0, 0)","(0, 1)",3512,0.1756
9,"(-1, 1)","(-1, 1)","(0, 1)","(0, 1)","(0, 0)",680,0.034
9,"(-1, 1)","(-1, 3)","(0, 1)","(1, 0)","(1, 1)",100,0.005
9,"(-1, 1)","(-1, 3)","(0, 1)","(1, 1)","(1, 0)",607,0.03035
9,"(-1, 1)","(3, -3)","(1, 0)","(1, 0)","(0, 0)",583,0.02915
9,"(-1, 1)","(3, -3)","(1, 0)","(1, 1)","(0, 1)",3646,0.1823
9,"(-1, 1)","(3, -1)","(1, 0)","(0, 0)","(1, 0)",613,0.03065
9,"(-1, 1)","(3, -1)","(1, 0)","(0, 1)","(1, 1)",108,0.0054
9,"(-1, 1)","(3, 1)","(1, 1)","(1, 0)","(0, 1)",3678,0.1839
9,"(-1, 1)","(3, 1)","(1, 1)","(1, 1)","(0, 0)",618,0.0309
9,"(-1, 1)","(3, 3)","(1, 1)","(0, 0)","(1, 1)",117,0.00585
9,"(-1, 1)","(3, 3)","(1, 1)","(0, 1)","(1, 0)",640,0.032
9,"(-1, 3)","(-1, -3)","(0, 0)","(1, 0)","(1, 0)",97,0.00485
9,"(-1, 3)","(-1, -3)","(0, 0)","(1, 1)","(1, 1)",655,0.03275
9,"(-1, 3)","(-1, -1)","(0, 0)","(0, 0)","(0, 0)",3582,0.1791
9,"(-1, 3)","(-1, -1)","(0, 0)","(0, 1)","(0, 1)",611,0.03055
9,"(-1, 3)","(-1, 1)","(0, 1)","(1, 0)","(1, 1)",651,0.03255
9,"(-1, 3)","(-1, 1)","(0, 1)","(1, 1)","(1, 0)",124,0.0062
9,"(-1, 3)","(-1, 3)","(0, 1)","(0, 0)","(0, 1)",575,0.02875
9,"(-1, 3)","(-1, 3)","(0, 1)","(0, 1)","(0, 0)",3678,0.1839
9,"(-1, 3)","(3, -3)","(1, 0)","(0, 0)","(1, 0)",111,0.00555
9,"(-1, 3)","(3, -3)","(1, 0)","(0, 1)","(1, 1)",608,0.0304
9,"(-1, 3)","(3, -1)","(1, 0)","(1, 0)","(0, 0)",3723,0.18615
9,"(-1, 3)","(3, -1)","(1, 0)","(1, 1)","(0, 1)",619,0.03095
9,"(-1, 3)","(3, 1)","(1, 1)","(0, 0)","(1, 1)",625,0.03125
9,"(-1, 3)","(3, 1)","(1, 1)","(0, 1)","(1, 0)",105,0.00525
9,"(-1, 3)","(3, 3)","(1, 1)","(1, 0)","(0, 1)",621,0.03105
9,"(-1, 3)","(3, 3)","(1, 1)","(1, 1)","(0, 0)",3615,0.18075
9,"(1, -3)","(-3, -3)","(1, 1)","(1, 0)","(0, 1)",637,0.03185
9,"(1, -3)","(-3, -3)","(1, 1)","(1, 1)","(0, 0)",3680,0.184
9,"(1, -3)","(-3, -1)","(1, 1)","(0, 0)","(1, 1)",647,0.03235
9,"(1, -3)","(-3, -1)","(1, 1)","(0, 1)","(1, 0)",112,0.0056
9,"(1, -3)","(-3, 1)","(1, 0)","(1, 0)","(0, 0)",3608,0.1804
9,"(1, -3)","(-3, 1)","(1, 0)","(1, 1)","(0, 1)",632,0.0316
9,"(1, -3)","(-3, 3)","(1, 0)","(0, 0)","(1, 0)",94,0.0047
9,"(1, -3)","(-3, 3)","(1, 0)","(0, 1)","(1, 1)",612,0.0306
9,"(1, -3)","(1, -3)","(0, 1)","(0, 0)","(0, 1)",625,0.03125
9,"(1, -3)","(1, -3)","(0, 1)","(0, 1)","(0, 0)",3573,0.17865
9,"(1, -3)","(1, -1)","(0, 1)","(1, 0)","(1, 1)",658,0.0329
9,"(1, -3)","(1, -1)","(0, 1)","(1, 1)","(1, 0)",100,0.005
9,"(1, -3)","(1, 1)","(0, 0)","(0, 0)","(0, 0)",3673,0.18365
9,"(1, -3)","(1, 1)","(0, 0)","(0, 1)","(0, 1)",598,0.0299
9,"(1, -3)","(1, 3)","(0, 0)","(1, 0)","(1, 0)",108,0.0054
9,"(1, -3)","(1, 3)","(0, 0)","(1, 1)","(1, 1)",643,0.03215
9,"(1, -1)","(-3, -3)","(1, 1)","(0, 0)","(1, 1)",109,0.00545
9,"(1, -1)","(-3, -3)","(1, 1)","(0, 1)","(1, 0)",606,0.0303
9,"(1, -1)","(-3, -1)","(1, 1)","(1, 0)","(0, 1)",3647,0.18235
9,"(1, -1)","(-3, -1)","(1, 1)","(1, 1)","(0, 0)",615,0.03075
9,"(1, -1)","(-3, 1)","(1, 0)","(0, 0)","(1, 0)",662,0.0331
9,"(1, -1)","(-3, 1)","(1, 0)","(0, 1)","(1, 1)",110,0.0055
9,"(1, -1)","(-3, 3)","(1, 0)","(1, 0)","(0, 0)",638,0.0319
9,"(1, -1)","(-3, 3)","(1, 0)","(1, 1)","(0, 1)",3659,0.18295
9,"(1, -1)","(1, -3)","(0, 1)","(1, 0)","(1, 1)",108,0.0054
9,"(1, -1)","(1, -3)","(0, 1)","(1, 1)","(1, 0)",622,0.0311
9,"(1, -1)","(1, -1)","(0, 1)","(0, 0)","(0, 1)",3616,0.1808
9,"(1, -1)","(1, -1)","(0, 1)","(0, 1)","(0, 0)",662,0.0331
9,"(1, -1)","(1, 1)","(0, 0)","(1, 0)","(1, 0)",630,0.0315
9,"(1, -1)","(1, 1)","(0, 0)","(1, 1)","(1, 1)",109,0.00545
9,"(1, -1)","(1, 3)","(0, 0)","(0, 0)","(0, 0)",644,0.0322
9,"(1, -1)","(1, 3)","(0, 0)","(0, 1)","(0, 1)",3563,0.17815
9,"(1, 1)","(-3, -3)","(1, 0)","(1, 0)","(0, 0)",659,0.03295
9,"(1, 1)","(-3, -3)","(1, 0)","(1, 1)","(0, 1)",3576,0.1788
9,"(1, 1)","(-3, -1)","(1, 0)","(0, 0)","(1, 0)",616,0.0308
9,"(1, 1)","(-3, -1)","(1, 0)","(0, 1)","(1, 1)",112,0.0056
9,"(1, 1)","(-3, 1)","(1, 1)","(1, 0)","(0, 1)",3519,0.17595
9,"(1, 1)","(-3, 1)","(1, 1)","(1, 1)","(0, 0)",608,0.0304
9,"(1, 1)","(-3, 3)","(1, 1)","(0, 0)","(1, 1)",95,0.00475
9,"(1, 1)","(-3, 3)","(1, 1)","(0, 1)","(1, 0)",614,0.0307
9,"(1, 1)","(1, -3)","(0, 0)","(0, 0)","(0, 0)",650,0.0325
9,"(1, 1)","(1, -3)","(0, 0)","(0, 1)","(0, 1)",3713,0.18565
9,"(1, 1)","(1, -1)","(0, 0)","(1, 0)","(1, 0)",643,0.03215
9,"(1, 1)","(1, -1)","(0, 0)","(1, 1)","(1, 1)",87,0.00435
9,"(1, 1)","(1, 1)","(0, 1)","(0, 0)","(0, 1)",3747,0.18735
9,"(1, 1)","(1, 1)","(0, 1)","(0, 1)","(0, 0)",629,0.03145
9,"(1, 1)","(1, 3)","(0, 1)","(1, 0)","(1, 1)",105,0.00525
9,"(1, 1)","(1, 3)","(0, 1)","(1, 1)","(1, 0)",627,0.03135
9,"(1, 3)","(-3, -3)","(1, 0)","(0, 0)","(1, 0)",99,0.00495
9,"(1, 3)","(-3, -3)","(1, 0)","(0, 1)","(1, 1)",638,0.0319
9,"(1, 3)","(-3, -1)","(1, 0)","(1, 0)","(0, 0)",3638,0.1819
9,"(1, 3)","(-3, -1)","(1, 0)","(1, 1)","(0, 1)",652,0.0326
9,"(1, 3)","(-3, 1)","(1, 1)","(0, 0)","(1, 1)",614,0.0307
9,"(1, 3)","(-3, 1)","(1, 1)","(0, 1)","(1, 0)",97,0.00485
9,"(1, 3)","(-3, 3)","(1, 1)","(1, 0)","(0, 1)",621,0.03105
9,"(1, 3)","(-3, 3)","(1, 1)","(1, 1)","(0, 0)",3567,0.17835
9,"(1, 3)","(1, -3)","(0, 0)","(1, 0)","(1, 0)",94,0.0047
9,"(1, 3)","(1, -3)","(0, 0)","(1, 1)","(1, 1)",643,0.03215
9,"(1, 3)","(1, -1)","(0, 0)","(0, 0)","(0, 0)",3621,0.18105
9,"(1, 3)","(1, -1)","(0, 0)","(0, 1)","(0, 1)",624,0.0312
9,"(1, 3)","(1, 1)","(0, 1)","(1, 0)","(1, 1)",637,0.03185
9,"(1, 3)","(1, 1)","(0, 1)","(1, 1)","(1, 0)",109,0.00545
9,"(1, 3)","(1, 3)","(0, 1)","(0, 0)","(0, 1)",614,0.0307
9,"(1, 3)","(1, 3)","(0, 1)","(0, 1)","(0, 0)",3732,0.1866
9,"(3, -3)","(-1, -3)","(1, 1)","(1, 0)","(0, 1)",104,0.0052
9,"(3, -3)","(-1, -3)","(1, 1)","(1, 1)","(0, 0)",669,0.03345
9,"(3, -3)","(-1, -1)","(1, 1)","(0, 0)","(1, 1)",3656,0.1828
9,"(3, -3)","(-1, -1)","(1, 1)","(0, 1)","(1, 0)",597,0.02985
9,"(3, -3)","(-1, 1)","(1, 0)","(1, 0)","(0, 0)",635,0.03175
9,"(3, -3)","(-1, 1)","(1, 0)","(1, 1)","(0, 1)",112,0.0056
9,"(3, -3)","(-1, 3)","(1, 0)","(0, 0)","(1, 0)",637,0.03185
9,"(3, -3)","(-1, 3)","(1, 0)","(0, 1)","(1, 1)",3630,0.1815
9,"(3, -3)","(3, -3)","(0, 1)","(0, 0)","(0, 1)",103,0.00515
9,"(3, -3)","(3, -3)","(0, 1)","(0, 1)","(0, 0)",551,0.02755
9,"(3, -3)","(3, -1)","(0, 1)","(1, 0)","(1, 1)",3680,0.184
9,"(3, -3)","(3, -1)","(0, 1)","(1, 1)","(1, 0)",614,0.0307
9,"(3, -3)","(3, 1)","(0, 0)","(0, 0)","(0, 0)",647,0.03235
9,"(3, -3)","(3, 1)","(0, 0)","(0, 1)","(0, 1)",93,0.00465
9,"(3, -3)","(3, 3)","(0, 0)","(1, 0)","(1, 0)",606,0.0303
9,"(3, -3)","(3, 3)","(0, 0)","(1, 1)","(1, 1)",3666,0.1833
9,"(3, -1)","(-1, -3)","(1, 1)","(0, 0)","(1, 1)",646,0.0323
9,"(3, -1)","(-1, -3)","(1, 1)","(0, 1)","(1, 0)",3655,0.18275
9,"(3, -1)","(-1, -1)","(1, 1)","(1, 0)","(0, 1)",638,0.0319
9,"(3, -1)","(-1, -1)","(1, 1)","(1, 1)","(0, 0)",105,0.00525
9,"(3, -1)","(-1, 1)","(1, 0)","(0, 0)","(1, 0)",3665,0.18325
9,"(3, -1)","(-1, 1)","(1, 0)","(0, 1)","(1, 1)",653,0.03265
9,"(3, -1)","(-1, 3)","(1, 0)","(1, 0)","(0, 0)",127,0.00635
9,"(3, -1)","(-1, 3)","(1, 0)","(1, 1)","(0, 1)",626,0.0313
9,"(3, -1)","(3, -3)","(0, 1)","(1, 0)","(1, 1)",618,0.0309
9,"(3, -1)","(3, -3)","(0, 1)","(1, 1)","(1, 0)",3619,0.18095
9,"(3, -1)","(3, -1)","(0, 1)","(0, 0)","(0, 1)",595,0.02975
9,"(3, -1)","(3, -1)","(0, 1)","(0, 1)","(0, 0)",118,0.0059
9,"(3, -1)","(3, 1)","(0, 0)","(1, 0)","(1, 0)",3656,0.1828
9,"(3, -1)","(3, 1)","(0, 0)","(1, 1)","(1, 1)",590,0.0295
9,"(3, -1)","(3, 3)","(0, 0)","(0, 0)","(0, 0)",106,0.0053
9,"(3, -1)","(3, 3)","(0, 0)","(0, 1)","(0, 1)",583,0.02915
9,"(3, 1)","(-1, -3)","(1, 0)","(1, 0)","(0, 0)",104,0.0052
9,"(3, 1)","(-1, -3)","(1, 0)","(1, 1)","(0, 1)",624,0.0312
9,"(3, 1)","(-1, -1)","(1, 0)","(0, 0)","(1, 0)",3703,0.18515
9,"(3, 1)","(-1, -1)","(1, 0)","(0, 1)","(1, 1)",633,0.03165
9,"(3, 1)","(-1, 1)","(1, 1)","(1, 0)","(0, 1)",614,0.0307
9,"(3, 1)","(-1, 1)","(1, 1)","(1, 1)","(0, 0)",100,0.005
9,"(3, 1)","(-1, 3)","(1, 1)","(0, 0)","(1, 1)",636,0.0318
9,"(3, 1)","(-1, 3)","(1, 1)","(0, 1)","(1, 0)",3630,0.1815
9,"(3, 1)","(3, -3)","(0, 0)","(0, 0)","(0, 0)",99,0.00495
9,"(3, 1)","(3, -3)","(0, 0)","(0, 1)","(0, 1)",630,0.0315
9,"(3, 1)","(3, -1)","(0, 0)","(1, 0)","(1, 0)",3600,0.18
9,"(3, 1)","(3, -1)","(0, 0)","(1, 1)","(1, 1)",642,0.0321
9,"(3, 1)","(3, 1)","(0, 1)","(0, 0)","(0, 1)",629,0.03145
9,"(3, 1)","(3, 1)","(0, 1)","(0, 1)","(0, 0)",95,0.00475
9,"(3, 1)","(3, 3)","(0, 1)","(1, 0)","(1, 1)",584,0.0292
9,"(3, 1)","(3, 3)","(0, 1)","(1, 1)","(1, 0)",3677,0.18385
9,"(3, 3)","(-1, -3)","(1, 0)","(0, 0)","(1, 0)",636,0.0318
9,"(3, 3)","(-1, -3)","(1, 0)","(0, 1)","(1, 1)",3611,0.18055
9,"(3, 3)","(-1, -1)","(1, 0)","(1, 0)","(0, 0)",616,0.0308
9,"(3, 3)","(-1, -1)","(1, 0)","(1, 1)","(0, 1)",86,0.0043
9,"(3, 3)","(-1, 1)","(1, 1)","(0, 0)","(1, 1)",3684,0.1842
9,"(3, 3)","(-1, 1)","(1, 1)","(0, 1)","(1, 0)",656,0.0328
9,"(3, 3)","(-1, 3)","(1, 1)","(1, 0)","(0, 1)",111,0.00555
9,"(3, 3)","(-1, 3)","(1, 1)","(1, 1)","(0, 0)",626,0.0313
9,"(3, 3)","(3, -3)","(0, 0)","(1, 0)","(1, 0)",612,0.0306
9,"(3, 3)","(3, -3)","(0, 0)","(1, 1)","(1, 1)",3660,0.183
9,"(3, 3)","(3, -1)","(0, 0)","(0, 0)","(0, 0)",602,0.0301
9,"(3, 3)","(3, -1)","(0, 0)","(0, 1)","(0, 1)",121,0.00605
9,"(3, 3)","(3, 1)","(0, 1)","(1, 0)","(1, 1)",3581,0.17905
9,"(3, 3)","(3, 1)","(0, 1)","(1, 1)","(1, 0)",653,0.03265
9,"(3, 3)","(3, 3)","(0, 1)","(0, 0)","(0, 1)",112,0.0056
9,"(3, 3)","(3, 3)","(0, 1)","(0, 1)","(0, 0)",633,0.03165
